Year,Month,Number,UTME,UTMN,House_dens,Road_Dist,Water_Dist,Dist_Farm,Dist_Forest,TE
2020,7,1030802,474734,4953918,41,0.086096689,0.006997046,5.13221622,0.086433919,28.57640039
2020,9,1030849,443919,4949378,180,0.71302544,0.109387255,3.371778697,0.004597295,20.42819922
2020,9,1030868,442458,4960496,95,0.002398475,0.29508062,0.807584201,0.089950275,21.34019922
2020,11,1030971,287962,4944966,19,9.85E-05,0.119347499,0.432116585,0.060669392,24.55119922
2020,8,1031122,502240,4958049,11,0.006250378,0.035024482,2.059643146,0.020286089,28.09930078
2020,9,1031132,460295,4950887,173,0.029025087,0.158188935,4.087907906,0.027578272,22.44109961
2020,8,1031165,491041,4959470,16,0.07578979,0.036186601,0.858876619,0.159461802,16.8705
2020,8,1031184,465571,4949694,117,0.49581205,0.443086262,2.302266263,0.021816053,19.69490039
2020,8,1031186,502632,4957956,11,0.032306533,0.161654742,2.46208568,0,25.76340039
2020,9,1031188,521259,4959517,5,0.039357401,0.04952709,0.049500386,0.22233199,17.35540039
2020,8,1031199,494199,4958231,15,0.007373207,0.066280432,3.948943877,0.017344822,22.09169922
2020,11,1031300,521138,5046403,48,0.048509052,0.220756631,0.48835984,0.030166059,26.64559961
2019,5,1031435,452305,4937864,168,0.027246647,0.233777308,0.436021279,0.107306126,26.603
2020,10,1031461,468088,4948021,100,0.37490373,0.077843163,0.431858839,0.000703973,16.71509961
2020,6,1031491,469253,4954117,83,0.005337968,0.203825464,5.359549189,0.024086544,17.40940039
2020,6,1031728,564327,5048066,10,0.00382567,0.206629005,0.289114648,0.023204548,19.503
2020,10,1031736,438939,4946453,115,0.054816986,0.081852375,6.548026325,0,22.14380078
2020,11,1031737,440037,4930151,19,0.024875926,0.580100145,9.610576388,0.042621319,20.0275
2020,10,1031776,462405,4946734,158,0.047677582,0.191230585,0.452757446,0.103866879,13.6317002
2020,7,1031908,481945,5021931,39,0.122142356,0.321655658,1.611238039,0.097415863,22.6935
2020,9,1031928,459990,4951540,170,0.002974042,0.134187065,4.30383158,0.011265422,33.08169922
2020,7,1031936,451092,5027352,11,0.007656727,0.382905679,0,0.010067922,17.12769922
2020,7,1031943,479221,5061557,15,0.182408161,0.004085772,0.125029924,0.007121266,25.81240039
2020,6,1031966,526506,5041643,41,0.000549351,0.153538824,0.110171583,0.000430217,20.67230078
2020,7,1031970,527874,5041958,41,0.047609654,0.151188066,0.333598853,0.058248545,17.82440039
2020,6,1031971,526863,5045320,49,0.01238702,0.03566231,0.606249713,0.049991106,5.240040039
2020,6,1031973,522990,5046033,48,0.046070311,0.166926709,1.658604855,0.04238505,23.15740039
2020,6,1031988,511781,5046421,19,0.17647042,0.467804238,0.428479088,0.02523646,24.21490039
2020,6,1031991,522146,5046897,50,0.041405855,0.36052043,1.605649932,0.021232646,22.73319922
2020,6,1032064,525339,5043662,43,0.040098147,0.184382761,0.457920918,0.040164545,15.073
2020,10,1032092,478713,5020985,42,0.020049789,0.068961774,1.584238359,0.141219532,16.48519922
2020,6,1032169,465267,5030713,20,0.089095372,0.167776444,0.209033684,0.070819228,19.67530078
2020,5,1032194,451308,4962881,74,0.006495459,0.177445429,5.832626663,0.178581661,10.8415
2020,6,1032398,471766,5024667,42,0.005354187,0.02411396,0.001940881,0.057697839,6.048410156
2020,6,1032436,579353,5004687,4,0.046754771,0.192080201,0.211904114,0.048281499,16.06509961
2021,2,1032551,429792,4949333,39,0.026702893,0.300578263,2.289141348,0.079298185,18.29330078
2020,7,1032677,465497,5058614,12,0.001637012,0.173647062,1.116795052,0,21.25190039
2020,7,1032726,476704,4998627,14,0.017038277,0.208255442,0.02724514,0.062209539,13.8002998
2021,4,1032956,713200,5125759,62,0.018360304,0.04938804,0.78977141,0.147565975,5.712560059
2021,4,1033148,525055,5043791,43,0.000664537,0.242717963,0.71623972,0.082093445,18.10440039
2021,4,1033149,525697,5043787,43,0.002978369,0.213050285,0.080761557,0.080625416,12.14090039
2021,4,1033189,437457,4956327,101,0.724586135,0.020203439,3.149849685,0.02849564,17.55409961
2021,4,1033223,437022,4925775,17,0.262488067,0.067111932,13.47582883,0,25.054
2021,4,1033231,339286,4980615,27,0.025904185,0.129287064,0.261005255,0.031526879,24.42940039
2021,4,1033280,406435,5075446,16,8.84E-05,0.161182019,0.931715971,0.735521736,1.897430054
2021,5,1033607,480984,5009884,25,0.006384799,0.084025448,0.211382006,0.003480854,24.27509961
2021,5,1033637,621270,5056537,14,0.014117517,0.085431893,3.443499317,0.098284908,15.1952998
2021,5,1033666,484060,5032160,35,0.00045252,0.069119719,0.781912402,0.040215495,23.39490039
2021,5,1033682,335797,4961774,7,0.097569638,0.050220701,1.069216287,0,17.56759961
2021,5,1033733,469570,4954939,77,0.001682961,0.181568967,6.033357336,0.066717593,32.15519922
2021,5,1033734,469860,4954774,63,0.000751382,0.176897359,6.202143152,0.042285495,27.85990039
2021,5,1033739,327480,4841373,8,9.10E-08,0.139403035,2.557350309,0.016588274,18.14840039
2021,5,1033754,426686,4977390,17,0.000207247,0.297811662,0.67547338,0.053272781,17.61690039
2021,5,1033785,584990,5058980,18,0.754937278,0.051955938,0.36071401,0.016072583,13.1077002
2021,5,1033808,437695,4930132,19,0.000596814,0.03342127,9.309272478,0.130128441,12.8767998
2021,5,1033819,608435,5035377,7,0.213889329,0.247864591,0.291842201,0,16.74459961
2021,5,1033829,583990,5072597,5,0.078116041,0.029267159,0,0.017799828,15.9347998
2021,5,1033833,581419,5029169,7,0.349108878,0.11428983,0,0.009430322,19.17169922
2021,5,1033850,437587,4930076,19,0.02724418,0.086689867,9.364489505,0.072582972,12.9577998
2021,5,1033851,436180,4927163,18,0.120431688,0.460701517,11.99074913,0.051822744,17.8395
2021,5,1033871,357159,4870673,15,0.03270448,0.785029547,3.0031293,0.028244681,16.3725
2021,5,1033872,350575,4857076,5,0.104528782,0.059987986,14.06474719,0.035412317,16.55109961
2021,5,1033880,490121,5065937,13,0.552679296,0.20428326,0,0.147035538,12.53359961
2021,5,1033911,356921,4869348,15,0.012754511,0.376561542,4.295288538,0.024749734,18.51269922
2021,5,1033951,586260,5044163,18,0.316310948,0.08960962,0,0.034339813,20.69380078
2021,5,1033977,475959,5024294,42,0.029072146,0.010020295,0,1.194505231,0
2021,5,1033978,476498,5022588,42,0.02073729,0.347066625,0.455341214,0.287503823,3.964080078
2021,5,1033979,476513,5022785,42,0.004417921,0.174274957,0.3849507,0.329328675,2.531409912
2021,5,1033999,463229,4954021,109,0.002642672,0.019501731,2.448940301,0.02545565,19.268
2021,5,1034002,456577,5071358,12,0.085571288,0.287122715,0.318616181,0,18.07169922
2021,5,1034005,310877,4851274,10,0.024698156,0.067705395,0.26543117,0.020721153,26.10559961
2021,5,1034064,336587,4979733,26,0.026479042,0.06756488,0.382648699,0.029258793,14.805
2021,5,1034085,295577,4946459,17,0.046512743,0.03237678,0.336264917,0,20.42209961
2021,5,1034106,463334,4970938,20,0.035341419,0.081760297,1.035501693,0,28.99959961
2021,5,1034122,357169,4870718,15,0.024993039,0.74247955,2.959103027,0.007891259,16.1697002
2021,5,1034132,480696,5022142,40,0.007307726,0.021471448,1.648897939,0.126918611,17.58659961
2021,5,1034150,616281,5027551,7,0.001911033,0.160267739,1.273882129,0.011186813,27.262
2021,5,1034154,478297,5022604,41,0.019071363,0.178731722,1.283071626,0.133906978,4.462580078
2021,5,1034164,480518,5022788,40,0.057936756,0.044746145,1.020097606,0.147018316,9.679290039
2021,5,1034173,488669,4988193,6,0.030669881,0.070715336,0.351082275,0.070762452,13.61359961
2021,5,1034185,443243,4934853,92,0.104587603,0.067909797,5.637873268,0.157394406,12.81690039
2021,5,1034192,456711,4951876,204,0.092226772,0.123634823,6.04633872,0.2201207,19.00169922
2021,5,1034202,467016,4949602,105,0.316319279,0.094991785,2.227214834,0.023091772,15.9155
2021,6,1034255,449246,5077654,12,0.013139854,0.070560753,0.041641546,0.478146335,9.627530273
2021,5,1034259,351092,4979255,25,0.024008768,0.187724642,0.041000061,0.01865962,27.25140039
2021,5,1034260,350879,4979660,25,0.049859438,0.141749978,0.109334604,0.032882233,31.63840039
2021,5,1034275,386709,4958757,6,0.00832755,0.275038511,0.436994806,0,17.71069922
2021,5,1034281,614741,5057659,12,0.014799297,0.421194768,0.425918807,0,27.75730078
2021,5,1034283,614783,5057496,12,0.015004954,0.315117047,0.304594046,0.018489449,27.108
2021,5,1034289,584037,5057217,19,0.125924656,0.124997778,0.227711351,0.031335272,18.87340039
2021,6,1034290,638185,5071243,7,0.004167067,0.154817953,5.19735659,0.008393726,23.50490039
2021,5,1034294,594619,5050229,11,0.029448039,0.204616936,0.088215548,0.036900437,25.31540039
2021,6,1034302,357373,4997224,17,0.006451157,0.195200144,0,0.006224246,27.06919922
2021,6,1034308,616916,5027910,7,0.003280957,0.039647647,1.084054465,0.009693072,17.0875
2021,6,1034323,477286,5062008,14,0.012613919,0.197078543,0.186958633,0.295521771,16.3885
2021,6,1034342,613037,5057963,11,0.051014716,0.119157209,0.066805052,0.006964602,28.81859961
2021,6,1034355,478267,4954474,30,0.008156049,0.065622305,1.555734393,0.042053285,27.07290039
2021,6,1034357,472263,5053326,9,0.033749966,0.072288499,0.224523424,0,19.43709961
2021,6,1034361,347871,4855225,5,2.218372665,0.594217212,12.67396807,0.020682139,16.048
2021,6,1034365,416192,4987388,25,0.004670265,0.098013813,0.003016278,0.118675049,16.87219922
2021,6,1034377,348123,4980824,27,0.020929507,0.226611069,0.393091426,0.113282769,24.12480078
2021,6,1034411,644520,5090095,7,0.073646203,0.10641261,1.175922868,0.014878719,6.501189941
2021,6,1034414,385961,4988480,40,0.135904966,0.494475647,0,0.071157821,25.73159961
2021,6,1034419,629884,5023141,7,0.01135981,0.185660557,8.45630978,0,15.8055
2021,6,1034424,574233,5017086,5,0.007804449,0.304889068,0.354498743,0.017937645,19.659
2021,6,1034425,573482,5024018,6,0.008007262,0.011922018,0.712197276,0.003752403,16.985
2021,6,1034433,468556,4952083,95,0.023337491,0.15842024,4.110830338,0.046070534,29.062
2021,6,1034465,311198,4851975,10,0.006385546,0.064437241,0.478858072,0.015889078,25.11880078
2021,6,1034479,615757,5033444,7,0.16316468,0.02342271,0.261769495,0,18.85059961
2021,6,1034485,467160,4949224,105,0.04349137,0.291491375,1.823422361,0,13.7932998
2021,6,1034493,347604,4856190,5,1.9333745,0.77895152,11.92428383,0,14.35390039
2021,6,1034502,616589,5096594,9,0.006700201,0.112245577,0.655123076,0.003726035,18.36
2021,6,1034503,367153,4890625,19,0.021713619,0.222290243,1.033811861,0,25.1355
2021,6,1034505,347325,4856045,5,1.661752347,0.785844876,11.76575083,0,15.32840039
2021,6,1034506,347325,4856045,5,1.661752347,0.785844876,11.76575083,0,15.32840039
2021,6,1034520,367160,4890802,19,0.023079969,0.088812673,1.07685001,0,25.09640039
2021,6,1034536,533348,5029845,7,0.005353382,0.398912161,0.195230588,0.003046481,27.7465
2021,5,1034551,405282,4975335,17,5.84E-05,0.577484977,0.278148,0.094202753,16.66469922
2021,6,1034558,446652,5078045,12,0.070776802,0.118570515,0.175830271,0,12.5002998
2021,6,1034573,366935,4891072,19,0.028556004,0.0528408,0.913413466,0.022431886,24.09859961
2021,6,1034593,396866,4948170,9,0.054327306,0.279668177,0.900170999,0.017360197,12.3927998
2021,6,1034623,344743,4851694,5,0.000203382,0.120603282,9.375302716,0,16.59890039
2021,6,1034629,381541,4916060,47,0.069891548,0.024610008,0.704333003,0,24.94580078
2021,6,1034673,525954,5043215,43,0.193175479,0.103352881,0.167071624,0.11812618,14.2162998
2021,6,1034698,458106,4952422,191,0.093536168,0.041989934,6.213582119,0.011402291,36.312
2021,6,1034699,430142,5091683,9,0.072692858,0.037913039,0.096623618,0.050728825,9.497269531
2021,6,1034701,450316,4964072,77,0.060936718,0.308915048,5.189889333,0.142439464,21.86430078
2021,6,1034709,479199,5023246,41,0.018622674,0.417699684,0.578871638,0.441707271,6.325649902
2021,6,1034711,478847,5020949,42,0.013875939,0.032562364,1.527156554,0.038363861,17.932
2021,6,1034712,584660,5061841,17,0.008719664,0.13537124,0.047838236,0.001059163,22.69540039
2021,6,1034716,584949,5049004,21,0.013681121,0.042110588,0.057962342,0.000798985,10.0217998
2021,6,1034722,579939,5059812,17,0.505341569,0.109324956,0.372529004,0,20.1135
2021,6,1034735,436741,5027230,6,0.339464961,0.040430481,0.34824066,0.047601748,12.26990039
2021,6,1034737,475703,4991932,15,0.002616028,0.062339058,0.560331478,0.02451988,21.13209961
2021,6,1034762,478920,4954468,30,0.084177753,0.05453981,0.918069518,0,21.99680078
2021,6,1034774,486853,4958602,20,0.050898784,0.209591375,0.458068344,0.011893463,18.6745
2021,6,1034778,634436,5042562,9,0.005646782,0.048024211,0.053087364,0.015219854,12.5905
2021,6,1034779,588155,5015640,4,0.007004536,0.097672147,0.670113381,0.002420744,29.8885
2021,6,1034794,308545,4846868,11,0.075420996,0.076953629,1.681063567,0.024654589,23.76509961
2021,6,1034808,616677,5030496,7,0.00030311,0.016683933,0.029024143,0.09957287,14.199
2021,6,1034816,588894,5052822,20,0.003438808,0.139905752,0.18347664,0.005374603,23.20509961
2021,6,1034825,347408,4856071,5,1.745655134,0.860400382,11.82181118,0,15.0687998
2021,6,1034850,509145,4960632,8,0.031116613,0.122714297,2.913798812,0.039988573,21.50409961
2021,6,1034885,630890,5120903,8,0.004933158,0.67874405,0.45625652,0.277288472,12.1645
2021,6,1034887,367219,4890579,19,0.022747079,0.208936195,0.955398273,0.027484407,25.0085
2021,6,1034888,344029,4852075,5,0.199381531,0.265769487,9.158233529,0,28.14
2021,6,1034891,508961,5005380,4,0.001558182,0.111479297,0.04549088,0.009854467,17.88159961
2021,6,1034934,485758,4958674,21,0.046014412,0.286627473,1.413678151,0,24.2805
2021,6,1034968,450921,4964466,77,0.001928947,0.26868975,4.537714498,0.059677465,13.14890039
2021,5,1034998,435498,4930964,19,0.059839266,0.450273423,8.726882878,0.005361595,15.0612998
2021,6,1035000,457539,4954677,192,0.614649469,0.552581813,7.335610532,0,29.97419922
2021,6,1035001,462673,4970534,22,0.049986453,0.351734994,1.803282942,0,29.20509961
2021,6,1035002,456651,4954282,196,0.026366667,0.220665271,8.029716953,0.05640184,28.73959961
2021,6,1035003,444260,4942554,157,0.016983728,0.068657887,7.271021687,0.073113045,17.268
2021,6,1035005,458254,4975901,22,0.035634409,0.150353103,0.696388544,0.031905193,20.39369922
2021,7,1035013,347450,4856084,5,1.788216106,0.898866456,11.85038456,0,15.0935
2021,7,1035014,347494,4856179,5,1.826049308,0.82122004,11.83704758,0,15.20459961
2021,6,1035026,385205,4956238,7,0.00389698,0.575043212,0.120464244,0.016163447,22.88090039
2021,5,1035065,434165,4951561,93,0.026183793,0.668273896,2.755323871,0.116416592,23.62240039
2021,5,1035066,432772,4950197,62,0.136438215,0.038633529,1.539865276,0.210772372,14.85759961
2021,7,1035102,347575,4856122,5,1.914319361,0.848015903,11.935962,0,14.842
2021,7,1035106,477821,4954911,31,0.157745154,0.171550773,1.990459615,0.017618415,27.2125
2021,5,1035121,453893,4963369,72,0.045286086,0.108391988,5.093590031,0.002136075,20.88030078
2021,7,1035145,653119,5163493,10,0.006463954,0.05988863,0.004827489,0.006233263,24.45019922
2021,7,1035175,671340,5111950,9,0.002619857,0.235731976,0.47730041,0,25.56780078
2021,7,1035184,445033,4963216,83,0.024951615,0.322660776,3.066197736,0.072967894,21.23609961
2021,5,1035225,419858,4984374,24,0.038833048,0.367846317,0.040543548,0.013220551,19.6765
2021,6,1035228,426627,4978558,17,0.003587112,0.063427216,0.00890217,0.10351143,15.4672002
2021,6,1035241,413038,4978382,22,0.023720167,0.309199525,0.532432905,0.027880258,17.53969922
2021,6,1035248,423874,4978836,18,0.033600392,0.213274994,0.04504337,0.021260491,16.60130078
2021,6,1035259,403382,4979502,21,0.122196461,0.26257458,0.040902396,0,15.3882002
2021,6,1035260,414191,4977950,20,0.096509226,0.496464394,0.685648808,0.019409683,20.9305
2021,6,1035294,399582,4962747,6,0.003649769,0.306400112,0.005779287,0.022397044,18.56609961
2021,6,1035296,438034,4972066,27,0.006538109,0.162716831,2.078550607,0.021719783,20.58709961
2021,7,1035314,347317,4855688,5,1.681266775,0.554290712,11.95543935,0.194774877,15.37659961
2021,7,1035315,347522,4856233,5,1.846274605,0.766499476,11.83197968,0,15.32690039
2021,7,1035334,486859,4959098,20,0.173093842,0.096675851,0.912784115,0,19.96880078
2021,6,1035338,477264,5062137,14,0.000649078,0.072316182,0.058901932,0.166270331,17.14169922
2021,7,1035373,493307,4958346,16,0.023428877,0.160893897,3.052125139,0.057539411,29.21480078
2021,7,1035378,454947,4972689,34,0.004044376,0.059882372,1.020975805,0.014021828,20.62930078
2021,7,1035384,431948,5090127,11,0.038896956,0.009730591,0.123443091,0,15.162
2021,7,1035396,515170,5060270,20,0.031643464,0.225073913,0.211045693,0.089921476,29.358
2021,7,1035399,539449,5052712,29,0.017499386,0.099649708,1.279851791,0.382436185,6.756149902
2021,6,1035425,516022,5056172,41,0.005670327,0.319597492,0.092295087,0.133657324,12.9737002
2021,6,1035435,575657,5037114,10,0.774464953,0.467222057,1.079176472,0,22.14919922
2021,6,1035438,516787,5057588,34,0.039364057,0.029099479,0.349209797,0.022736463,13.78940039
2021,7,1035450,357756,4882555,16,0.027637704,0.57734891,1.12626964,0.025521142,23.35619922
2021,6,1035462,590918,5053391,18,0.043482893,0.038136012,0.043394182,0.042094687,25.08509961
2021,6,1035464,590756,5053241,19,0.018585121,0.023621934,0.0125657,0,23.66759961
2021,6,1035466,586638,5046024,19,0.035055039,0.081522278,0.050155664,0.056418572,19.51009961
2021,7,1035492,292517,4935992,12,0.065214829,0.084122145,1.384655809,0,6.687419922
2021,7,1035499,481409,5024818,40,0.017406245,0.260224634,0.130389844,0.325584551,6.207149902
2021,7,1035555,480729,4956769,26,0.030165206,0.140281705,1.542898059,0.111167112,24.35709961
2021,7,1035582,347383,4856168,5,1.717734242,0.815694309,11.74897074,0,15.20640039
2021,7,1035619,464429,4944981,148,0.004270885,0.133190501,0.470895877,0.005337683,26.16919922
2021,6,1035696,587107,5054095,20,0.182451389,0.085292521,0.623150926,0.035132165,20.27059961
2021,8,1035715,478300,5028344,39,0.026900224,0.231493799,0.262282437,0.021108441,13.73640039
2021,7,1035727,311768,4837491,12,0.00914485,0.17109584,3.844000342,0.003232407,21.00040039
2021,8,1035783,435743,4930838,22,0.050094001,0.301554598,8.795081288,0.027951382,14.4382998
2021,8,1035829,434349,4930449,19,0.03170663,0.032626366,8.730856203,0.097547441,17.44619922
2021,6,1035851,576965,5032802,8,0.021228719,0.035804085,0.039863531,0.062469531,24.70490039
2021,6,1035857,575189,5048227,17,0.032964582,0.224569403,0.122144525,0.055365867,23.438
2021,8,1035869,612904,5041579,8,0.046459193,0.329659015,4.860165176,0.023220131,27.39869922
2021,7,1035873,586119,5049882,20,0.14796094,0.187846576,0.798764042,0.065763289,18.92409961
2021,7,1035887,660110,5113408,4,0.006334331,0.013857891,0.041877957,0.028796574,31.20040039
2021,7,1035890,663441,5106520,8,0.104270323,0.103965672,0.274087001,0,11.6457998
2021,7,1035909,578823,5052878,19,0.102987255,0.216696416,0.270725535,0.229738957,6.416330078
2021,8,1035941,354474,4862087,6,0.02510118,0.165200245,11.9445163,0.016386962,20.32890039
2021,5,1035947,463229,4954021,109,0.002642672,0.019501731,2.448940301,0.02545565,19.268
2021,8,1035979,507074,5008315,5,0.008461916,0.039914606,0.756487742,0.027954235,18.50519922
2021,8,1035999,476160,5016275,41,0.002654602,0.305068659,0.120570277,0.103066355,17.15419922
2021,7,1036005,440262,4963258,81,0.062758532,0.223219218,3.038509399,0.052111748,23.3705
2021,8,1036052,466507,5026546,32,0.041149408,0.016886451,0.077505086,0.048935747,14.6212998
2021,8,1036064,709773,5091017,14,0.047668561,0.305955302,0.494270468,0.005908944,24.59569922
2021,8,1036140,617131,5081464,5,0.002373107,0.196191553,0.2366845,0.132526504,20.10190039
2021,8,1036181,411236,4940763,20,0.019483024,0.348008063,4.791985756,0.050895404,21.7715
2021,9,1036227,496600,4956899,14,0.108228399,0.240539054,3.851796148,0.03545209,20.06990039
2021,9,1036313,405267,5074326,16,0.04724797,0.661031412,0.523668057,0.347184457,7.822149902
2021,9,1036361,574085,5024167,7,5.93E-06,0.0635158,0.434113209,0.008430799,19.57240039
2021,9,1036363,497976,4958600,13,0.499118259,0.186808498,2.054486054,0.021618389,22.36859961
2021,9,1036402,383558,5029961,6,0.016510864,0.416131125,0.027523884,0,21.94680078
2021,9,1036434,370198,4890273,16,0.125246219,0.334185743,2.190797759,0,16.3815
2021,9,1036446,379063,4916147,40,0.079038964,0.453636563,0.660544924,0.072796298,22.88259961
2021,9,1036484,462476,4946050,158,0.007640443,0.231650067,0.213082845,0.001124,16.216
2021,9,1036492,373669,4880811,17,0.018277993,0.272792632,1.192215878,0,9.655700195
2021,6,1036495,459951,4949372,173,0.017037087,0.097891473,3.85477322,0.027473952,18.81980078
2021,9,1036511,671340,5111950,9,0.002619857,0.235731976,0.47730041,0,25.56780078
2021,5,1036529,460324,4949180,172,0.013668543,0.102933099,3.448881593,0.036145219,14.5717002
2021,9,1036538,456632,4954268,196,0.030152918,0.197422068,8.043496843,0.053556337,28.9155
2021,6,1036543,445259,4959143,112,0.004513944,0.175109063,1.727615346,0.90226817,0.944448975
2021,6,1036551,457185,4952488,204,0.031036552,0.107613717,6.589619663,0.03583531,23.06530078
2021,6,1036559,458742,4948246,185,0.003748159,0.012306477,2.510169555,0.127706801,11.572
2021,6,1036583,436656,4967108,46,0.023081639,0.175522677,1.125977161,0.064067353,22.68330078
2021,9,1036617,560945,5013483,2,0.008132527,0.146482161,1.754201534,0.00915293,21.12109961
2021,9,1036662,469557,5062875,14,0.043708072,0.24910639,0.517370757,0.012975655,17.34980078
2021,9,1036677,351186,4940556,6,0.000358056,0.150462368,0.010151672,0.009850528,18.44969922
2021,7,1036694,526177,5063359,27,0.001527123,0.427800288,0.39962648,0.009067237,20.63230078
2021,5,1036695,522449,5058176,46,0.027269917,0.146582761,0.868066873,1.033827205,0
2021,5,1036699,527640,5042555,41,0.043896324,0.075067817,0.179634598,0.038478452,17.51090039
2021,5,1036700,541499,5042672,12,0.199832368,0.137839741,0.141561794,0.019588191,23.15819922
2021,5,1036705,527548,5049884,51,0.049306984,0.036874059,0.501213356,0.176940303,9.357879883
2021,9,1036773,473073,4944706,74,0.054450541,0.204021045,1.019643974,0.001706552,18.99480078
2021,9,1036799,478696,5021046,42,0.006562673,0.131302687,1.647413895,0.109424483,15.923
2021,9,1036813,482274,5024563,39,0.029777025,0.106206954,0.35647987,0.03084257,5.969930176
2021,9,1036818,521204,5042472,41,0.066271156,0.368816531,0.201798132,0.035080006,17.20659961
2021,2,1036835,447862,4956617,164,0.00045252,0.43970564,5.115092676,0.483072036,8.287379883
2021,10,1036957,474632,5007033,13,0.013677938,0.036928132,0.647507288,0.017769201,13.4407002
2021,10,1037029,439446,4957613,107,1.799122421,0.267853007,2.542960535,0.113036067,19.95830078
2021,10,1037121,452759,4964055,72,0.084449035,0.122919239,4.374088785,0,20.515
2021,10,1037171,637232,5084693,6,0.012975712,0.016269761,0.034027522,0.020488248,21.21719922
2021,9,1037206,444768,4970912,59,0.039610047,0.040383496,2.503188808,0.035911529,28.02990039
2021,9,1037207,458502,4952742,187,0.032526992,0.42091131,5.862631171,0.016881979,36.66860156
2021,9,1037208,440443,4954970,113,0.564102563,0.423666346,1.408560924,0,25.12869922
2021,6,1037209,461790,4950812,150,0.071181097,0.115945457,2.668546488,0.033671764,33.05280078
2021,10,1037260,477276,5023668,41,0.001248777,0.181066567,0.826910258,0.997338861,0
2021,10,1037326,444424,4965450,76,0.488037016,0.010396724,0.957716828,0.010562167,13.90559961
2021,7,1037491,385191,4954345,7,0.005813743,0.115302942,0.26543319,0.0150808,21.4685
2021,10,1037524,383344,4959095,6,0.274316615,0.130327914,1.178205536,0,15.99640039
2021,6,1037621,458470,4975994,22,0.263643698,0.289658726,0.802301674,0,20.94340039
2021,7,1037640,441016,4930711,38,0.04195978,0.209166496,9.081754647,0.155955273,15.8292002
2021,6,1037670,451308,4964687,68,0.030077522,0.066114379,4.160474672,0,13.7202002
2021,11,1037698,407151,4991798,28,0.018557398,0.095608483,0.677455998,0.02761325,8.205259766
2021,11,1037742,458658,4940129,158,0.7421057,0.175831681,4.909766616,0,23.92719922
2021,11,1037759,336783,4984749,24,0.024367898,0.038076941,0.389599957,0.018978007,22.422
2021,6,1037772,450582,4962481,87,0.031827739,0.777907256,6.467287618,0.055867714,12.0547998
2021,11,1037826,482463,5024558,39,0.003090915,0.076269379,0.219022003,0.205810006,5.824759766
2021,6,1037862,445992,4965152,75,0.017314613,0.067363435,1.366997022,0.264155921,20.02509961
2021,6,1037874,451752,4965985,68,0.20139749,0.054739456,2.8066492,0.231391287,12.21109961
2021,6,1037876,451308,4964687,68,0.030077522,0.066114379,4.160474672,0,13.7202002
2021,9,1037899,375440,4908788,33,0.080616749,0.722559503,1.453447503,0.012017295,28.34469922
2021,12,1038110,379870,4914189,43,0.000294692,0.061196934,0.544283864,0.085116094,25.73809961
2021,10,1038351,525118,5047759,51,0.055743621,0.533071717,1.690030453,0.034777525,17.5565
2021,9,1038352,522600,5033298,20,0.023751753,0.109137939,0,0.038563629,23.58890039
2021,9,1038357,521326,5045601,48,0.101688137,0.164685608,0.387506372,0.018300811,19.933
2021,10,1038363,517694,5038554,32,0.093103074,0.332000754,0.392287027,0.02593757,27.47030078
2021,9,1038364,496661,5071012,8,0.030544632,0.051462657,0.082104298,0.052089935,10.615
