Year,Month,Number,UTME,UTMN,House_dens,Road_Dist,Water_Dist,Dist_Farm,Dist_Forest,TE
2019,7,1023312,468853,5073113,10,0.236229688,0.14827735,0,0.060303945,7.386209961
2019,7,1023313,412077,5080045,16,0.003154495,0.048221519,0.514961229,0.023738845,14.40640039
2019,7,1023322,448172,5079211,12,0.003204987,0.019921758,0.00844071,0.547191198,0.756078003
2019,7,1023323,665892,5105788,9,0.036767516,0.395261573,0.759828258,0.003689072,15.90109961
2019,7,1023324,695801,5151081,1,0.006499327,0.03572399,0.002579118,0.01742086,17.358
2019,7,1023331,696568,5152921,1,0.043255797,0.090197588,1.17764428,0.005407311,12.04990039
2019,7,1023336,448791,5077959,12,0.005038821,0.176250105,0.15806,0.411207315,1.624150024
2019,7,1023337,632345,5118295,9,0.114640549,0.025274866,0,0.014741571,16.25209961
2019,7,1023338,633001,5115800,9,0.005407554,0.405096921,0.16426565,0,16.67509961
2019,7,1023367,491715,5071168,10,0.000667503,0.000826221,0.103599501,0.010161157,6.935209961
2019,6,1023369,550877,5057429,7,0.189335663,0.164459724,0.387360137,0,14.983
2019,7,1023371,517770,5047832,47,0.003731514,0.060627366,0.338291722,0.038441462,17.24609961
2019,7,1023372,523331,5064640,20,0.302697619,0.11583568,0.005658445,0.071796143,9.432919922
2019,6,1023374,530727,5041937,41,0.004276501,0.018869312,0.044878218,0.011564282,17.7515
2019,7,1023383,556403,5027328,2,0.004468323,0.126372694,0.073948162,0.010729456,15.3747998
2019,7,1023385,514937,5055325,31,0.010744965,0.242001106,0.120798201,0.006292681,15.82990039
2019,6,1023431,454033,4964522,72,0.093845237,0.156373939,3.984032264,0,20.00930078
2019,7,1023433,453329,4964558,72,0.181655732,0.131811055,3.855747235,0,19.57780078
2019,7,1023435,441902,4956122,114,0.000140327,0.715946144,0.212201689,0.020623269,17.0345
2019,7,1023437,452685,5080461,11,0.00777652,0.118429598,0.281250873,0.028166763,6.022850098
2019,7,1023444,448791,5077959,12,0.005038821,0.176250105,0.15806,0.411207315,1.624150024
2019,7,1023447,448988,5077683,12,0.035181353,0.186918699,0.096718798,0.598934975,1.281849976
2019,7,1023452,568404,5047292,14,0.192878219,0.061390705,0.008507385,0,14.59890039
2019,7,1023476,660323,5038704,9,0.495261646,0.203846709,4.295385151,1.23126165,0
2019,7,1023486,441468,4955657,124,0.004362913,0.35457467,0.215302422,0.047499744,16.234
2019,7,1023514,472001,4979017,15,0.000819192,0.446097078,0.603158183,0.012260553,15.03159961
2019,5,1023519,620520,5057350,14,0.032677778,0.495464496,3.135172992,0.0042599,15.9012002
2019,7,1023528,407587,5073235,17,0.005624808,0.238032909,0.112097664,0.03658126,14.0792002
2019,7,1023530,453722,4958465,155,0.001667732,0.085169007,9.43875845,0.057311763,11.4947002
2019,5,1023531,587103,5050395,20,0.087558152,0.265452955,0.1438498,0.013658759,17.02969922
2019,5,1023533,428799,5069870,7,0.00113325,0.134381045,0.016012219,0.003987781,10.67140039
2019,5,1023536,407391,5077460,16,0.007199976,0.055351327,0.09361153,0.48357051,0.846359985
2019,5,1023537,407030,5077542,16,0.289399964,0.176989595,0,0.22116408,0.846359985
